Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
12/10/2020,59.4,1,2.3,37.6,65.8,66.1,75.9,72.2,55,46.3,47.7,60.1,58,71.7,25.3,30.7,28.2,61.2,0,0.1,0.1,0.5,1,1.7,4,12.7,0.7,1.3,1.3,1.1,0.9,0.7,0.2,0.6,1,0.8,1.4,3.1,4.9,7.4,15.5,2.3,2.4,2.3,1.1,3.4,1.5,1.4,1607.6,26.3,63.4,206.6,363.6,301.4,255.4,226,144.6,71.9,38.1,833.6,765.7,557,45.6,240.4,253.4,73.1,0,0.3,0.6,1.7,3,4.4,6.1,10.1,9.4,16.9,10,2,7.1,6.7,0.3,3.3,5.3,3.9,4.6,9.6,12.9,11.6,12.4,32,31.3,17.6,2,26.9,13.7,1.7
12/23/2020,42.7,0.8,1.9,25.7,46.6,47.8,56,48.2,40.3,35.7,46.3,43.1,41.8,49.6,25.3,22.3,25,48.1,0,0,0,0.3,0.7,1.8,4,10,0.6,1,1,0.6,0.9,0.7,0,0.2,0.7,0.7,0.9,2.4,4,6.9,14.3,1.9,1.9,1.6,2,2.8,1.2,1.6,1155.6,22.4,51.7,141.3,257.7,218,188.4,151,106,55.4,37,596.9,552,385.3,45.4,175.1,224.7,57.4,0,0,0.1,1.1,2.1,4.7,6.3,8,8.9,13.6,8.1,1,7.1,5.9,0,1,3.9,3.3,3.1,7.6,10.6,10.7,11.4,25.9,25.7,12.4,3.6,21.7,11.1,1.9
12/24/2020,38.8,0.8,1.8,23.1,41.5,43.9,50.9,43.7,37.3,34,42.9,38.8,38.3,42.5,23.4,20.5,24.2,45.8,0,0,0,0.3,0.5,1.8,4.3,9.8,0.6,1,1,0.7,0.9,0.6,0,0.2,0.7,0.7,1.1,2.3,3.5,6.9,13.9,1.8,1.8,1.5,1.8,2.7,1.2,1.3,1050.4,22.1,49.7,127,229.6,200.1,171.1,136.9,98,52.9,34.3,538,505.9,330,42.1,160.4,217.4,54.7,0,0,0,1,1.7,4.9,6.7,7.9,8.9,13.3,7.9,1.3,7.4,5.6,0,1.1,3.7,3,3.6,7.3,9.1,10.7,11.1,25.6,24.1,11.6,3.3,21.1,11.1,1.6
12/25/2020,32.9,0.8,1.8,19,34.9,36.7,43.1,37,31.9,30.5,40,32.8,32.5,35.5,19.6,17.3,21,39.2,0,0,0,0.3,0.5,2.1,4.2,9.5,0.6,1,1,0.7,0.9,0.7,0,0.2,0.6,0.7,1.1,2.2,3.3,7.1,14.6,1.9,1.8,1.7,1.4,2.7,1.2,1.1,889.4,22.3,49.6,104.3,192.7,167.6,145.1,115.9,84,47.4,32,454.9,429.3,275.4,35.3,135.7,189.1,46.9,0,0,0.1,1,1.6,5.4,6.6,7.6,8.4,13.9,7.4,1.3,7.4,6.1,0,1,3.6,3,3.7,6.9,8.7,11,11.7,26.3,23.3,13,2.6,20.9,10.9,1.3
01/10/2021,46.1,0.6,2.4,27.9,61.2,52.8,54.1,47.4,40.4,32.3,33.4,46,45.6,50.9,20.7,24,29.6,57.9,0,0,0.1,0.2,0.5,1.1,2.8,6.4,0.4,0.7,0.6,0.8,0.6,0.5,0.1,0.1,0.8,0.9,2,3.1,5.7,7.4,15.7,2.2,2.6,2.2,1.5,3.3,1.5,1.9,1246.7,15.1,64.7,153.3,338.6,241,182.1,148.3,106.1,50.1,26.7,637.6,601.6,395.6,37.1,188,266.1,69.1,0,0,0.4,0.6,1.7,3,4.3,5.1,6,9.1,4.7,1.4,4.4,4.1,0.1,0.7,4.3,4.3,6.6,9.6,15,11.6,12.6,30.4,34.3,16.7,2.7,26,13.9,2.3
01/12/2021,40.7,0.6,2.3,25.8,53,46.2,46.5,42.5,37.2,28.5,30.7,40.5,40.4,43.9,19.9,22.2,26.5,47.5,0,0,0.1,0.1,0.6,1.1,2.8,6.8,0.5,0.7,0.6,0.9,0.6,0.4,0.2,0.1,0.7,1.1,1.9,3.1,5.6,6.7,14.3,2.1,2.5,2,1.4,3.5,1.3,2.2,1101.6,15.4,62.9,141.4,293.3,210.9,156.3,132.9,97.9,44.3,24.6,561.4,533.4,340.6,35.7,174.3,238.4,56.7,0,0,0.4,0.4,1.9,3,4.3,5.4,6.4,9,4.7,1.6,5,3.6,0.3,0.7,4.1,5.1,6.3,9.9,14.7,10.4,11.4,29.7,33.1,15.4,2.6,27.6,11.7,2.6
01/13/2021,38.8,0.6,2.3,24.6,49.4,44,43.9,41.8,36.5,26.9,32.1,38.3,38.9,41.8,19.1,21.7,25.1,44.8,0,0,0.1,0.1,0.5,1.2,2.9,7.3,0.5,0.7,0.6,0.9,0.7,0.4,0.2,0.2,0.8,1,2,3.1,5.6,6.5,14.5,2.2,2.5,1.9,1.3,3.6,1.3,2.4,1051,16,62.9,135,273.3,200.7,147.7,130.7,96,41.7,25.7,530.9,512.9,324.3,34.3,170.3,225.9,53.6,0,0,0.4,0.4,1.6,3.3,4.4,5.9,6.6,9.4,4.7,1.6,5.6,3.6,0.3,0.9,4.3,4.7,6.9,9.6,14.7,10.1,11.6,29.9,33,15,2.3,28.6,11.4,2.9
02/03/2021,18.8,0.4,1.1,12.5,22.1,19.9,22.9,21.2,18.3,14.5,17,18.6,18.9,20.1,9,11.6,13.1,19,0,0,0,0.1,0.3,1.5,1.5,3.4,0.3,0.5,0.6,0.2,0.4,0.2,0,0.1,0.5,0.4,0.8,1.2,2.5,4.1,5.9,1.1,1.1,1.2,0.2,1.5,0.6,1.2,509.6,10.3,29.4,68.9,122.1,90.9,77.1,66.4,48,22.6,13.6,257.9,249.4,155.9,16.1,90.7,118,22.7,0,0.1,0.1,0.3,0.9,3.9,2.3,2.7,3.7,6.6,4.9,0.3,3.3,1.7,0,0.6,2.6,2,2.7,3.9,6.6,6.4,4.7,14.9,14.6,9.3,0.3,11.9,5.6,1.4
02/04/2021,18.4,0.4,1.2,12.1,21.9,20.3,21.8,20.5,17.9,13.6,15.9,18.2,18.5,19.3,9.1,11.6,13,18.3,0,0,0,0.1,0.3,1.4,1.4,3.6,0.3,0.5,0.6,0.2,0.4,0.2,0,0.1,0.4,0.6,1,1.6,2.9,4.1,5.2,1.2,1.1,1.3,0.2,1.7,0.7,1.3,499.1,10.1,32.1,66.6,121.1,92.9,73.4,64.1,47.1,21.1,12.7,252.4,244.3,149.9,16.3,91,117,21.9,0,0.1,0,0.3,1,3.7,2.1,2.9,3.7,6.4,4.6,0.3,3.3,1.9,0,0.6,2.4,2.7,3.3,4.9,7.7,6.4,4.1,17.1,15,9.9,0.4,13.1,5.9,1.6
02/05/2021,17.5,0.3,1.3,11.1,20.7,19.6,20.3,19.7,16.8,13.1,16.6,17.2,17.6,17.9,9.1,11.1,12.2,17.9,0,0,0,0,0.3,1.2,1.1,3.4,0.3,0.4,0.5,0.1,0.4,0.2,0,0.1,0.4,0.6,1.1,1.8,2.9,4.5,5.9,1.3,1.3,1.3,0.2,1.9,0.7,1.4,472.3,9,34.6,61,114.4,89.3,68.1,61.6,44.3,20.3,13.3,238.1,231.9,139,16.3,86.9,109.6,21.4,0,0.1,0.1,0,1,3.3,1.7,2.7,3.9,5.1,4,0.1,3.1,1.7,0,0.7,2.4,2.9,3.7,5.6,7.6,7,4.7,17.7,16.9,10.1,0.4,15,6.1,1.7
02/06/2021,16.6,0.3,1.3,10,19.9,18.9,19.6,19.1,15.8,12,15.7,16.3,16.8,16.6,8.9,10.7,11.7,17.2,0,0,0,0,0.2,1.2,1.2,3.8,0.3,0.4,0.4,0.1,0.4,0.3,0,0.2,0.4,0.6,1.3,1.9,3,4,6.1,1.4,1.2,1.3,0.2,2,0.7,1.8,449.6,9.1,35.1,55,109.9,86.1,66,59.9,41.4,18.7,12.6,226.3,221.1,128.9,16,84.1,105.6,20.6,0,0,0.1,0.1,0.7,3.3,1.9,3,3.9,5.3,3.4,0.1,3.3,2.3,0,0.9,2.4,2.7,4.3,5.9,7.9,6.3,4.9,19.4,15.7,9.9,0.4,15.6,6,2.1
