Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60644,02/18/2021,140,4208,84,3233,0.069,56,975,0.021,46591,POINT (-87.756863 41.881113),60644-20210218
60644,02/19/2021,119,4327,70,3303,0.071,49,1024,0.022,46591,POINT (-87.756863 41.881113),60644-20210219
60644,02/20/2021,68,4395,37,3340,0.072,31,1055,0.023,46591,POINT (-87.756863 41.881113),60644-20210220
60644,02/21/2021,4,4399,3,3343,0.072,1,1056,0.023,46591,POINT (-87.756863 41.881113),60644-20210221
60644,02/22/2021,111,4510,46,3389,0.073,65,1121,0.024,46591,POINT (-87.756863 41.881113),60644-20210222
60644,02/23/2021,85,4595,51,3440,0.074,34,1155,0.025,46591,POINT (-87.756863 41.881113),60644-20210223
60645,01/26/2021,490,3196,373,2616,0.055,117,580,0.012,47270,POINT (-87.695049 42.008927),60645-20210126
60645,01/27/2021,285,3481,158,2774,0.059,127,707,0.015,47270,POINT (-87.695049 42.008927),60645-20210127
60645,01/28/2021,172,3653,145,2919,0.062,27,734,0.016,47270,POINT (-87.695049 42.008927),60645-20210128
60645,01/29/2021,169,3822,141,3060,0.065,28,762,0.016,47270,POINT (-87.695049 42.008927),60645-20210129
60645,01/30/2021,88,3910,73,3133,0.066,15,777,0.016,47270,POINT (-87.695049 42.008927),60645-20210130
60645,01/31/2021,46,3956,37,3170,0.067,9,786,0.017,47270,POINT (-87.695049 42.008927),60645-20210131
60645,02/01/2021,232,4188,105,3275,0.069,127,913,0.019,47270,POINT (-87.695049 42.008927),60645-20210201
60645,02/02/2021,217,4405,135,3410,0.072,82,995,0.021,47270,POINT (-87.695049 42.008927),60645-20210202
60645,02/03/2021,222,4627,173,3583,0.076,49,1044,0.022,47270,POINT (-87.695049 42.008927),60645-20210203
60645,02/04/2021,346,4973,303,3886,0.082,43,1087,0.023,47270,POINT (-87.695049 42.008927),60645-20210204
60646,01/25/2021,106,2159,80,1716,0.06,26,443,0.016,28569,POINT (-87.761826 41.993931),60646-20210125
60646,01/26/2021,115,2274,83,1799,0.063,32,475,0.017,28569,POINT (-87.761826 41.993931),60646-20210126
60646,01/27/2021,140,2414,115,1914,0.067,25,500,0.018,28569,POINT (-87.761826 41.993931),60646-20210127
60646,01/28/2021,167,2581,147,2061,0.072,20,520,0.018,28569,POINT (-87.761826 41.993931),60646-20210128
60645,02/05/2021,268,5241,201,4087,0.086,67,1154,0.024,47270,POINT (-87.695049 42.008927),60645-20210205
60645,02/06/2021,108,5349,92,4179,0.088,16,1170,0.025,47270,POINT (-87.695049 42.008927),60645-20210206
60645,02/07/2021,106,5455,97,4276,0.09,9,1179,0.025,47270,POINT (-87.695049 42.008927),60645-20210207
60645,02/08/2021,149,5604,118,4394,0.093,31,1210,0.026,47270,POINT (-87.695049 42.008927),60645-20210208
60645,02/09/2021,241,5845,201,4595,0.097,40,1250,0.026,47270,POINT (-87.695049 42.008927),60645-20210209
60645,02/10/2021,272,6117,178,4773,0.101,94,1344,0.028,47270,POINT (-87.695049 42.008927),60645-20210210
60645,02/11/2021,337,6454,198,4971,0.105,139,1483,0.031,47270,POINT (-87.695049 42.008927),60645-20210211
60645,02/12/2021,307,6761,222,5193,0.11,85,1568,0.033,47270,POINT (-87.695049 42.008927),60645-20210212
60645,02/13/2021,196,6957,141,5334,0.113,55,1623,0.034,47270,POINT (-87.695049 42.008927),60645-20210213
60645,02/14/2021,98,7055,82,5416,0.115,16,1639,0.035,47270,POINT (-87.695049 42.008927),60645-20210214
60645,02/15/2021,168,7223,126,5542,0.117,42,1681,0.036,47270,POINT (-87.695049 42.008927),60645-20210215
60645,02/16/2021,197,7420,166,5708,0.121,31,1712,0.036,47270,POINT (-87.695049 42.008927),60645-20210216
60645,02/17/2021,265,7685,145,5853,0.124,120,1832,0.039,47270,POINT (-87.695049 42.008927),60645-20210217
60645,02/18/2021,344,8029,223,6076,0.129,121,1953,0.041,47270,POINT (-87.695049 42.008927),60645-20210218
60645,02/19/2021,210,8239,118,6194,0.131,92,2045,0.043,47270,POINT (-87.695049 42.008927),60645-20210219
60645,02/20/2021,111,8350,71,6265,0.133,40,2085,0.044,47270,POINT (-87.695049 42.008927),60645-20210220
60645,02/21/2021,122,8472,100,6365,0.135,22,2107,0.045,47270,POINT (-87.695049 42.008927),60645-20210221
60645,02/22/2021,259,8731,88,6453,0.137,171,2278,0.048,47270,POINT (-87.695049 42.008927),60645-20210222
60645,02/23/2021,245,8976,137,6590,0.139,108,2386,0.05,47270,POINT (-87.695049 42.008927),60645-20210223
60646,01/29/2021,124,2705,110,2171,0.076,14,534,0.019,28569,POINT (-87.761826 41.993931),60646-20210129
60647,01/04/2021,82,1490,75,1483,0.017,7,7,0,87633,POINT (-87.701101 41.921058),60647-20210104
60647,01/05/2021,116,1606,107,1590,0.018,9,16,0,87633,POINT (-87.701101 41.921058),60647-20210105
60647,01/06/2021,103,1709,75,1665,0.019,28,44,0.001,87633,POINT (-87.701101 41.921058),60647-20210106
60646,01/30/2021,84,2789,75,2246,0.079,9,543,0.019,28569,POINT (-87.761826 41.993931),60646-20210130
60646,01/31/2021,25,2814,22,2268,0.079,3,546,0.019,28569,POINT (-87.761826 41.993931),60646-20210131
60646,02/01/2021,117,2931,87,2355,0.082,30,576,0.02,28569,POINT (-87.761826 41.993931),60646-20210201
60646,02/02/2021,181,3112,127,2482,0.087,54,630,0.022,28569,POINT (-87.761826 41.993931),60646-20210202
60646,02/03/2021,186,3298,145,2627,0.092,41,671,0.023,28569,POINT (-87.761826 41.993931),60646-20210203
60646,02/04/2021,216,3514,175,2802,0.098,41,712,0.025,28569,POINT (-87.761826 41.993931),60646-20210204
60646,02/05/2021,247,3761,203,3005,0.105,44,756,0.026,28569,POINT (-87.761826 41.993931),60646-20210205
60646,02/06/2021,122,3883,99,3104,0.109,23,779,0.027,28569,POINT (-87.761826 41.993931),60646-20210206
60646,02/08/2021,141,4072,112,3258,0.114,29,814,0.028,28569,POINT (-87.761826 41.993931),60646-20210208
60646,02/09/2021,172,4244,141,3399,0.119,31,845,0.03,28569,POINT (-87.761826 41.993931),60646-20210209
60646,02/10/2021,433,4677,283,3682,0.129,150,995,0.035,28569,POINT (-87.761826 41.993931),60646-20210210
60646,02/11/2021,270,4947,180,3862,0.135,90,1085,0.038,28569,POINT (-87.761826 41.993931),60646-20210211
60646,02/12/2021,256,5203,188,4050,0.142,68,1153,0.04,28569,POINT (-87.761826 41.993931),60646-20210212
60646,02/13/2021,149,5352,105,4155,0.145,44,1197,0.042,28569,POINT (-87.761826 41.993931),60646-20210213
60646,02/14/2021,71,5423,56,4211,0.147,15,1212,0.042,28569,POINT (-87.761826 41.993931),60646-20210214
60646,02/15/2021,103,5526,71,4282,0.15,32,1244,0.044,28569,POINT (-87.761826 41.993931),60646-20210215
60646,02/16/2021,128,5654,80,4362,0.153,48,1292,0.045,28569,POINT (-87.761826 41.993931),60646-20210216
60646,02/17/2021,201,5855,118,4480,0.157,83,1375,0.048,28569,POINT (-87.761826 41.993931),60646-20210217
60646,02/18/2021,292,6147,120,4600,0.161,172,1547,0.054,28569,POINT (-87.761826 41.993931),60646-20210218
60646,02/19/2021,183,6330,91,4691,0.164,92,1639,0.057,28569,POINT (-87.761826 41.993931),60646-20210219
60646,02/20/2021,233,6563,62,4753,0.166,171,1810,0.063,28569,POINT (-87.761826 41.993931),60646-20210220
60646,02/21/2021,64,6627,28,4781,0.167,36,1846,0.065,28569,POINT (-87.761826 41.993931),60646-20210221
60646,02/22/2021,133,6760,49,4830,0.169,84,1930,0.068,28569,POINT (-87.761826 41.993931),60646-20210222
60646,02/23/2021,191,6951,85,4915,0.172,106,2036,0.071,28569,POINT (-87.761826 41.993931),60646-20210223
60647,01/27/2021,315,6110,256,4671,0.053,59,1439,0.016,87633,POINT (-87.701101 41.921058),60647-20210127
60647,01/28/2021,384,6494,317,4988,0.057,67,1506,0.017,87633,POINT (-87.701101 41.921058),60647-20210128
60647,01/29/2021,327,6821,285,5273,0.06,42,1548,0.018,87633,POINT (-87.701101 41.921058),60647-20210129
60647,01/30/2021,188,7009,143,5416,0.062,45,1593,0.018,87633,POINT (-87.701101 41.921058),60647-20210130
60647,01/31/2021,71,7080,56,5472,0.062,15,1608,0.018,87633,POINT (-87.701101 41.921058),60647-20210131
60647,02/01/2021,214,7294,165,5637,0.064,49,1657,0.019,87633,POINT (-87.701101 41.921058),60647-20210201
60647,02/02/2021,366,7660,250,5887,0.067,116,1773,0.02,87633,POINT (-87.701101 41.921058),60647-20210202
60647,02/03/2021,387,8047,316,6203,0.071,71,1844,0.021,87633,POINT (-87.701101 41.921058),60647-20210203
60647,02/04/2021,414,8461,324,6527,0.074,90,1934,0.022,87633,POINT (-87.701101 41.921058),60647-20210204
60647,02/05/2021,434,8895,331,6858,0.078,103,2037,0.023,87633,POINT (-87.701101 41.921058),60647-20210205
60647,02/06/2021,302,9197,214,7072,0.081,88,2125,0.024,87633,POINT (-87.701101 41.921058),60647-20210206
60647,02/07/2021,66,9263,50,7122,0.081,16,2141,0.024,87633,POINT (-87.701101 41.921058),60647-20210207
60647,02/08/2021,284,9547,212,7334,0.084,72,2213,0.025,87633,POINT (-87.701101 41.921058),60647-20210208
60647,02/09/2021,375,9922,260,7594,0.087,115,2328,0.027,87633,POINT (-87.701101 41.921058),60647-20210209
60647,02/10/2021,680,10602,410,8004,0.091,270,2598,0.03,87633,POINT (-87.701101 41.921058),60647-20210210
60647,02/11/2021,777,11379,334,8338,0.095,443,3041,0.035,87633,POINT (-87.701101 41.921058),60647-20210211
60647,02/12/2021,578,11957,366,8704,0.099,212,3253,0.037,87633,POINT (-87.701101 41.921058),60647-20210212
60647,02/13/2021,329,12286,233,8937,0.102,96,3349,0.038,87633,POINT (-87.701101 41.921058),60647-20210213
60647,02/14/2021,82,12368,62,8999,0.103,20,3369,0.038,87633,POINT (-87.701101 41.921058),60647-20210214
60647,02/15/2021,240,12608,160,9159,0.105,80,3449,0.039,87633,POINT (-87.701101 41.921058),60647-20210215
60647,02/16/2021,206,12814,137,9296,0.106,69,3518,0.04,87633,POINT (-87.701101 41.921058),60647-20210216
60647,02/17/2021,379,13193,200,9496,0.108,179,3697,0.042,87633,POINT (-87.701101 41.921058),60647-20210217
60647,02/18/2021,381,13574,186,9682,0.11,195,3892,0.044,87633,POINT (-87.701101 41.921058),60647-20210218
60647,02/19/2021,394,13968,194,9876,0.113,200,4092,0.047,87633,POINT (-87.701101 41.921058),60647-20210219
60647,02/20/2021,225,14193,90,9966,0.114,135,4227,0.048,87633,POINT (-87.701101 41.921058),60647-20210220
60647,02/21/2021,82,14275,25,9991,0.114,57,4284,0.049,87633,POINT (-87.701101 41.921058),60647-20210221
60647,02/22/2021,246,14521,109,10100,0.115,137,4421,0.05,87633,POINT (-87.701101 41.921058),60647-20210222
60647,02/23/2021,396,14917,192,10292,0.117,204,4625,0.053,87633,POINT (-87.701101 41.921058),60647-20210223
60649,02/03/2021,144,2894,117,2482,0.053,27,412,0.009,46633,POINT (-87.571522 41.762202),60649-20210203
60649,02/04/2021,184,3078,152,2634,0.056,32,444,0.01,46633,POINT (-87.571522 41.762202),60649-20210204
60649,02/05/2021,250,3328,118,2752,0.059,132,576,0.012,46633,POINT (-87.571522 41.762202),60649-20210205
60649,02/06/2021,92,3420,64,2816,0.06,28,604,0.013,46633,POINT (-87.571522 41.762202),60649-20210206
60649,02/07/2021,25,3445,21,2837,0.061,4,608,0.013,46633,POINT (-87.571522 41.762202),60649-20210207
60649,02/08/2021,206,3651,97,2934,0.063,109,717,0.015,46633,POINT (-87.571522 41.762202),60649-20210208
60649,02/09/2021,160,3811,88,3022,0.065,72,789,0.017,46633,POINT (-87.571522 41.762202),60649-20210209
60649,02/10/2021,285,4096,154,3176,0.068,131,920,0.02,46633,POINT (-87.571522 41.762202),60649-20210210
60649,02/11/2021,256,4352,135,3311,0.071,121,1041,0.022,46633,POINT (-87.571522 41.762202),60649-20210211
60649,02/12/2021,192,4544,85,3396,0.073,107,1148,0.025,46633,POINT (-87.571522 41.762202),60649-20210212
60649,02/13/2021,125,4669,81,3477,0.075,44,1192,0.026,46633,POINT (-87.571522 41.762202),60649-20210213
60649,02/14/2021,26,4695,24,3501,0.075,2,1194,0.026,46633,POINT (-87.571522 41.762202),60649-20210214
60649,02/15/2021,129,4824,70,3571,0.077,59,1253,0.027,46633,POINT (-87.571522 41.762202),60649-20210215
60649,02/16/2021,82,4906,36,3607,0.077,46,1299,0.028,46633,POINT (-87.571522 41.762202),60649-20210216
60649,02/17/2021,165,5071,77,3684,0.079,88,1387,0.03,46633,POINT (-87.571522 41.762202),60649-20210217
60649,02/18/2021,194,5265,86,3770,0.081,108,1495,0.032,46633,POINT (-87.571522 41.762202),60649-20210218
60649,02/19/2021,225,5490,89,3859,0.083,136,1631,0.035,46633,POINT (-87.571522 41.762202),60649-20210219
60649,02/20/2021,70,5560,27,3886,0.083,43,1674,0.036,46633,POINT (-87.571522 41.762202),60649-20210220
60649,02/21/2021,20,5580,7,3893,0.083,13,1687,0.036,46633,POINT (-87.571522 41.762202),60649-20210221
60649,02/22/2021,148,5728,65,3958,0.085,83,1770,0.038,46633,POINT (-87.571522 41.762202),60649-20210222
60649,02/23/2021,149,5877,64,4022,0.086,85,1855,0.04,46633,POINT (-87.571522 41.762202),60649-20210223
60651,01/25/2021,89,1313,66,1097,0.017,23,216,0.003,63492,POINT (-87.741017 41.901964),60651-20210125
60651,01/26/2021,104,1417,82,1179,0.019,22,238,0.004,63492,POINT (-87.741017 41.901964),60651-20210126
60651,01/27/2021,130,1547,117,1296,0.02,13,251,0.004,63492,POINT (-87.741017 41.901964),60651-20210127
60651,01/28/2021,149,1696,124,1420,0.022,25,276,0.004,63492,POINT (-87.741017 41.901964),60651-20210128
60651,01/29/2021,185,1881,169,1589,0.025,16,292,0.005,63492,POINT (-87.741017 41.901964),60651-20210129
60651,01/30/2021,68,1949,56,1645,0.026,12,304,0.005,63492,POINT (-87.741017 41.901964),60651-20210130
60651,01/31/2021,12,1961,11,1656,0.026,1,305,0.005,63492,POINT (-87.741017 41.901964),60651-20210131
60651,02/01/2021,94,2055,79,1735,0.027,15,320,0.005,63492,POINT (-87.741017 41.901964),60651-20210201
60651,02/02/2021,372,2427,310,2045,0.032,62,382,0.006,63492,POINT (-87.741017 41.901964),60651-20210202
60651,02/03/2021,182,2609,155,2200,0.035,27,409,0.006,63492,POINT (-87.741017 41.901964),60651-20210203
60651,02/04/2021,222,2831,201,2401,0.038,21,430,0.007,63492,POINT (-87.741017 41.901964),60651-20210204
60651,02/05/2021,198,3029,170,2571,0.04,28,458,0.007,63492,POINT (-87.741017 41.901964),60651-20210205
60651,02/06/2021,130,3159,107,2678,0.042,23,481,0.008,63492,POINT (-87.741017 41.901964),60651-20210206
60651,02/07/2021,22,3181,17,2695,0.042,5,486,0.008,63492,POINT (-87.741017 41.901964),60651-20210207
60651,02/08/2021,132,3313,111,2806,0.044,21,507,0.008,63492,POINT (-87.741017 41.901964),60651-20210208
60651,02/09/2021,147,3460,113,2919,0.046,34,541,0.009,63492,POINT (-87.741017 41.901964),60651-20210209
60651,02/10/2021,185,3645,137,3056,0.048,48,589,0.009,63492,POINT (-87.741017 41.901964),60651-20210210
60651,02/11/2021,286,3931,201,3257,0.051,85,674,0.011,63492,POINT (-87.741017 41.901964),60651-20210211
60651,02/12/2021,296,4227,208,3465,0.055,88,762,0.012,63492,POINT (-87.741017 41.901964),60651-20210212
60651,02/13/2021,165,4392,128,3593,0.057,37,799,0.013,63492,POINT (-87.741017 41.901964),60651-20210213
60651,02/14/2021,24,4416,21,3614,0.057,3,802,0.013,63492,POINT (-87.741017 41.901964),60651-20210214
60651,02/15/2021,158,4574,123,3737,0.059,35,837,0.013,63492,POINT (-87.741017 41.901964),60651-20210215
60651,02/16/2021,74,4648,46,3783,0.06,28,865,0.014,63492,POINT (-87.741017 41.901964),60651-20210216
60651,02/17/2021,159,4807,94,3877,0.061,65,930,0.015,63492,POINT (-87.741017 41.901964),60651-20210217
60651,02/18/2021,183,4990,97,3974,0.063,86,1016,0.016,63492,POINT (-87.741017 41.901964),60651-20210218
60651,02/19/2021,198,5188,109,4083,0.064,89,1105,0.017,63492,POINT (-87.741017 41.901964),60651-20210219
60651,02/20/2021,114,5302,66,4149,0.065,48,1153,0.018,63492,POINT (-87.741017 41.901964),60651-20210220
60651,02/21/2021,18,5320,13,4162,0.066,5,1158,0.018,63492,POINT (-87.741017 41.901964),60651-20210221
60651,02/22/2021,154,5474,91,4253,0.067,63,1221,0.019,63492,POINT (-87.741017 41.901964),60651-20210222
60652,01/22/2021,75,1197,67,958,0.022,8,239,0.006,43447,POINT (-87.714238 41.745398),60652-20210122
60652,01/23/2021,38,1235,36,994,0.023,2,241,0.006,43447,POINT (-87.714238 41.745398),60652-20210123
60652,01/24/2021,12,1247,12,1006,0.023,0,241,0.006,43447,POINT (-87.714238 41.745398),60652-20210124
60652,01/25/2021,178,1425,74,1080,0.025,104,345,0.008,43447,POINT (-87.714238 41.745398),60652-20210125
60652,01/26/2021,96,1521,70,1150,0.026,26,371,0.009,43447,POINT (-87.714238 41.745398),60652-20210126
60652,01/27/2021,132,1653,112,1262,0.029,20,391,0.009,43447,POINT (-87.714238 41.745398),60652-20210127
60652,01/28/2021,131,1784,104,1366,0.031,27,418,0.01,43447,POINT (-87.714238 41.745398),60652-20210128
60652,01/29/2021,134,1918,110,1476,0.034,24,442,0.01,43447,POINT (-87.714238 41.745398),60652-20210129
60652,01/30/2021,78,1996,66,1542,0.035,12,454,0.01,43447,POINT (-87.714238 41.745398),60652-20210130
60652,01/31/2021,11,2007,7,1549,0.036,4,458,0.011,43447,POINT (-87.714238 41.745398),60652-20210131
60652,02/01/2021,95,2102,79,1628,0.037,16,474,0.011,43447,POINT (-87.714238 41.745398),60652-20210201
60651,02/23/2021,190,5664,96,4349,0.068,94,1315,0.021,63492,POINT (-87.741017 41.901964),60651-20210223
60652,02/04/2021,180,2611,151,2033,0.047,29,578,0.013,43447,POINT (-87.714238 41.745398),60652-20210204
60652,02/05/2021,196,2807,186,2219,0.051,10,588,0.014,43447,POINT (-87.714238 41.745398),60652-20210205
60652,02/06/2021,110,2917,101,2320,0.053,9,597,0.014,43447,POINT (-87.714238 41.745398),60652-20210206
60652,02/07/2021,30,2947,28,2348,0.054,2,599,0.014,43447,POINT (-87.714238 41.745398),60652-20210207
60652,02/08/2021,133,3080,114,2462,0.057,19,618,0.014,43447,POINT (-87.714238 41.745398),60652-20210208
60652,02/09/2021,162,3242,131,2593,0.06,31,649,0.015,43447,POINT (-87.714238 41.745398),60652-20210209
60652,02/10/2021,193,3435,155,2748,0.063,38,687,0.016,43447,POINT (-87.714238 41.745398),60652-20210210
60652,02/11/2021,212,3647,163,2911,0.067,49,736,0.017,43447,POINT (-87.714238 41.745398),60652-20210211
60652,02/12/2021,173,3820,134,3045,0.07,39,775,0.018,43447,POINT (-87.714238 41.745398),60652-20210212
60652,02/13/2021,144,3964,108,3153,0.073,36,811,0.019,43447,POINT (-87.714238 41.745398),60652-20210213
60652,02/14/2021,44,4008,36,3189,0.073,8,819,0.019,43447,POINT (-87.714238 41.745398),60652-20210214
60652,02/15/2021,129,4137,119,3308,0.076,10,829,0.019,43447,POINT (-87.714238 41.745398),60652-20210215
60652,02/16/2021,84,4221,67,3375,0.078,17,846,0.019,43447,POINT (-87.714238 41.745398),60652-20210216
60652,02/17/2021,183,4404,111,3486,0.08,72,918,0.021,43447,POINT (-87.714238 41.745398),60652-20210217
60652,02/18/2021,197,4601,119,3605,0.083,78,996,0.023,43447,POINT (-87.714238 41.745398),60652-20210218
60652,02/19/2021,185,4786,119,3724,0.086,66,1062,0.024,43447,POINT (-87.714238 41.745398),60652-20210219
60652,02/20/2021,112,4898,60,3784,0.087,52,1114,0.026,43447,POINT (-87.714238 41.745398),60652-20210220
60652,02/21/2021,42,4940,33,3817,0.088,9,1123,0.026,43447,POINT (-87.714238 41.745398),60652-20210221
60652,02/22/2021,160,5100,84,3901,0.09,76,1199,0.028,43447,POINT (-87.714238 41.745398),60652-20210222
60653,01/15/2021,27,945,22,781,0.024,5,164,0.005,33154,POINT (-87.611244 41.819261),60653-20210115
60653,01/16/2021,12,957,10,791,0.024,2,166,0.005,33154,POINT (-87.611244 41.819261),60653-20210116
60653,01/17/2021,6,963,2,793,0.024,4,170,0.005,33154,POINT (-87.611244 41.819261),60653-20210117
60653,01/18/2021,38,1001,24,817,0.025,14,184,0.006,33154,POINT (-87.611244 41.819261),60653-20210118
60653,01/19/2021,91,1092,69,886,0.027,22,206,0.006,33154,POINT (-87.611244 41.819261),60653-20210119
60653,01/20/2021,62,1154,38,924,0.028,24,230,0.007,33154,POINT (-87.611244 41.819261),60653-20210120
60653,01/21/2021,86,1240,73,997,0.03,13,243,0.007,33154,POINT (-87.611244 41.819261),60653-20210121
60653,01/22/2021,110,1350,103,1100,0.033,7,250,0.008,33154,POINT (-87.611244 41.819261),60653-20210122
60653,01/23/2021,62,1412,60,1160,0.035,2,252,0.008,33154,POINT (-87.611244 41.819261),60653-20210123
60653,01/24/2021,18,1430,18,1178,0.036,0,252,0.008,33154,POINT (-87.611244 41.819261),60653-20210124
60653,01/25/2021,84,1514,67,1245,0.038,17,269,0.008,33154,POINT (-87.611244 41.819261),60653-20210125
60653,01/27/2021,216,1829,123,1445,0.044,93,384,0.012,33154,POINT (-87.611244 41.819261),60653-20210127
60653,01/28/2021,116,1945,104,1549,0.047,12,396,0.012,33154,POINT (-87.611244 41.819261),60653-20210128
60653,01/29/2021,183,2128,170,1719,0.052,13,409,0.012,33154,POINT (-87.611244 41.819261),60653-20210129
60653,01/30/2021,51,2179,43,1762,0.053,8,417,0.013,33154,POINT (-87.611244 41.819261),60653-20210130
60653,01/31/2021,8,2187,7,1769,0.053,1,418,0.013,33154,POINT (-87.611244 41.819261),60653-20210131
60653,02/01/2021,61,2248,48,1817,0.055,13,431,0.013,33154,POINT (-87.611244 41.819261),60653-20210201
60653,02/02/2021,107,2355,75,1892,0.057,32,463,0.014,33154,POINT (-87.611244 41.819261),60653-20210202
